"Parent_Entity","Child_Entity","Cardinality","FK_Columns","Relationship_Type"
"OPPORTUNITY_STEP_TYPE","OPPORTUNITY_STEP","0:M","","association"
"OPPORTUNITY_STRATEGIC_VALUE_TYPE","OPPORTUNITY","0:M","","association"
"OPPORTUNITY_TEXT","OPPORTUNITY_TEXT_SECTION","0:1","","association"
"OPPORTUNITY_TEXT_TYPE","OPPORTUNITY_COMPETITOR_TEXT","0:M","","association"
"OPPORTUNITY_TEXT_TYPE","OPPORTUNITY_TEXT","0:M","","association"
"OPPORTUNITY_TYPE","OPPORTUNITY","0:M","","association"
"OPPORTUNITY_VISIBLE_TYPE","OPPORTUNITY","0:M","","association"
"OPTION_EXERCISE_TYPE","OPTION_PRODUCT","0:M","","association"
"OPTION_PUT_CALL_TYPE","OPTION_AGREEMENT","0:M","","association"
"OPTION_PUT_CALL_TYPE","OPTION_PRODUCT","0:M","","association"
"OPTION_STYLE_SUBTYPE","OPTION_AGREEMENT","0:M","","association"
"OPTION_STYLE_SUBTYPE","OPTION_PRODUCT","0:M","","association"
"ORAL_CAVITY_TYPE","DENTAL_SERVICE_ORAL_CAVITY","0:M","","association"
"ORANGE_BOOK_THERAPEUTIC_EQUIVALENCE_TYPE__GEO","DRUG_NDC__GEO","0:M","","association"
"ORGANIZATION","AD_PERFORMANCE_RATING","0:M","","association"
"ORGANIZATION","AD_RATING_SYSTEM","0:M","","association"
"ORGANIZATION","AGREEMENT_IDENTIFICATION","0:M","","association"
"ORGANIZATION","ASSOCIATE_EMPLOYMENT","0:M","","association"
"ORGANIZATION","ASSOCIATE_LABOR_TASK","0:M","","association"
"ORGANIZATION","BENEFIT_PLAN_OPTION","0:M","","association"
"ORGANIZATION","COUNTRY_CODE_STANDARD_TYPE","0:M","","association"
"ORGANIZATION","COURSE","0:M","","association"
"ORGANIZATION","DELIVERY_STATUS","0:M","","association"
"ORGANIZATION","DEMOGRAPHIC","0:M","","association"
"ORGANIZATION","DIGITAL_PLACEMENT_SUMMARY","0:M","","association"
"ORGANIZATION","DRUG_PUBLISHED_PRICE","0:M","","association"
"ORGANIZATION","EXTERNAL_COUPON","0:M","","association"
"ORGANIZATION","JOURNAL_ENTRY_LINE","0:M","","association"
"ORGANIZATION","ORGANIZATION","0:M","","association"
"ORGANIZATION","ORGANIZATION_BASEL_APPROACH","0:M","","association"
"ORGANIZATION","ORGANIZATION_BUSINESS_TYPE_XREF","0:M","","association"
"ORGANIZATION","ORGANIZATION_DUNS","0:M","","association"
"ORGANIZATION","ORGANIZATION_GICS","0:M","","association"
"ORGANIZATION","ORGANIZATION_HIERARCHY_is_child_of","0:M","","association"
"ORGANIZATION","ORGANIZATION_HIERARCHY_is_parent_of","0:M","","association"
"ORGANIZATION","ORGANIZATION_LEVEL","0:M","","association"
"ORGANIZATION","ORGANIZATION_NACE__GEO","0:M","","association"
"ORGANIZATION","ORGANIZATION_NAICS__GEO","0:M","","association"
"ORGANIZATION","ORGANIZATION_NAME","0:M","","association"
"ORGANIZATION","ORGANIZATION_SIC__GEO","0:M","","association"
"ORGANIZATION","ORGANIZATION_TAX_STATUS","0:M","","association"
"ORGANIZATION","PERSONA","0:M","","association"
"ORGANIZATION","PRODUCT_IDENTIFICATION","0:M","","association"
"ORGANIZATION","REPORTING_ORGANIZATION","0:M","","association"
"ORGANIZATION","SALES_MARKETING_ACTIVITY","0:M","","association"
"ORGANIZATION","SET_OF_BOOKS","0:M","","association"
"ORGANIZATION","TERRITORY_STANDARD_TYPE","0:M","","association"
"ORGANIZATION","TRADITIONAL_ORDER","0:M","","association"
"ORGANIZATION","UNKNOWN_PARTY","0:1","","association"
"ORGANIZATION_BUSINESS_TYPE","BUSINESS_TYPE_RISK_FACTOR","0:M","","association"
"ORGANIZATION_BUSINESS_TYPE","CARD_STATEMENT_LINE_ITEM","0:M","","association"
"ORGANIZATION_BUSINESS_TYPE","CREDIT_RISK_SUMMARY","0:M","","association"
"ORGANIZATION_BUSINESS_TYPE","ORGANIZATION_BUSINESS_TYPE","0:M","","association"
"ORGANIZATION_BUSINESS_TYPE","ORGANIZATION_BUSINESS_TYPE_XREF","0:M","","association"
"ORGANIZATION_BUSINESS_TYPE","PURCHASE_AGREEMENT_BUSINESS_TYPE","0:M","","association"
"ORGANIZATION_BUSINESS_TYPE","PURCHASE_CARD_BUSINESS","0:M","","association"
"ORGANIZATION_CENTER_TYPE","FINANCIAL_INSTITUTION_INTERNAL_ORGANIZATION","0:M","","association"
"ORGANIZATION_CLASSIFICATION_SCHEME","ORGANIZATION_BUSINESS_TYPE","0:M","","association"
"ORGANIZATION_CLASSIFICATION_SCHEME","ORGANIZATION_CLASSIFICATION_GEOGRAPHIC_AREA","0:M","","association"
"ORGANIZATION_HIERARCHY_LEVEL","ORGANIZATION_HIERARCHY","0:M","","association"
"ORGANIZATION_HIERARCHY_TYPE","ORGANIZATION_HIERARCHY","0:M","","association"
"ORGANIZATION_LEVEL_TYPE","ORGANIZATION_LEVEL","0:M","","association"
"ORGANIZATION_NAICS__GEO","ORGANIZATION_NAICS_RATIO","0:M","","association"
"ORGANIZATION_POSITION","ASSOCIATE_ORGANIZATION_POSITION","1:M","","association"
"ORGANIZATION_POSITION","ORGANIZATION_PAY_ELEMENT","0:M","","association"
"ORGANIZATION_POSITION","ORGANIZATION_POSITION_STATUS","0:M","","association"
"ORGANIZATION_POSITION","ORGANIZATION_POSITION_TRAIT_XREF","0:M","","association"
"ORGANIZATION_POSITION","POSITION_LABOR_AGREEMENT","0:M","","association"
"ORGANIZATION_POSITION","POSITION_POSTING","0:M","","association"
"ORGANIZATION_SIC__GEO","ORGANIZATION_SIC_RATIO","0:M","","association"
"ORGANIZATION_SIZE_TYPE","ORGANIZATION","0:M","","association"
"ORGANIZATION_TYPE","ORGANIZATION","0:M","","association"
"OTC_POST-TRADE_TYPE","TRADE_EXECUTION_OTC_POST-TRADE","0:M","","association"
"OTHER_ASSET_ACCOUNT_SUBTYPE","OTHER_ASSET_ACCOUNT","1:M","","association"
"OTHER_EXPENSE_ACCOUNT_SUBTYPE","OTHER_EXPENSE_ACCOUNT","0:M","","association"
"OTHER_FINANCIAL_SERVICES_SUBTYPE","OTHER_FINANCIAL_SERVICE","0:M","","association"
"OTHER_LIABILITY_ACCOUNT_SUBTYPE","OTHER_LIABILITY_ACCOUNT","0:M","","association"
"OTHER_PARTY_INSURER","OTHER_PARTY_INSURANCE_COVERAGE","0:M","","association"
"OUTBOUND_CALL_REASON_TYPE","OUTBOUND_CALL","0:M","","association"
"OUTPATIENT_INSTITUTIONAL_CLAIM","OUTPATIENT_INSTITUTIONAL_CLAIM_APC","0:M","","association"
"OUT_OF_NETWORK_EXCEPTION_REASON","INSTITUTIONAL_CLAIM","0:M","","association"
"OUT_OF_NETWORK_EXCEPTION_REASON","PROFESSIONAL_CLAIM","0:M","","association"
"OUT_OF_NETWORK_EXCEPTION_REASON","PROFESSIONAL_CLAIM_SERVICE","0:M","","association"
"OVERALL_HEALTH_CONDITION_TYPE","PATIENT_CLAIM_AUTHORIZATION","0:M","","association"
"OWNERSHIP_TYPE","ORGANIZATION","0:M","","association"
"PACKAGE_CHANNEL_LINEUP","ADVERTISEMENT_USAGE_INFORMATION","0:M","","association"
"PACKAGE_CHANNEL_LINEUP","TV_SIGNAL_RECEIVER_USAGE_INFORMATION","0:M","","association"
"PACKAGE_OFFERING","PRODUCT_PACKAGE","0:M","","association"
"PAGE_EVENT_STATUS_TYPE","WEB_PAGE_EVENT_INFORMATION","0:M","","association"
"PAGE_POSITION_TYPE","AD_PLACEMENT_PRINT_PLATFORM","0:M","","association"
"PAGE_POSITION_TYPE","DIGITAL_REQUEST_PLACEMENT","0:M","","association"
"PAGE_POSITION_TYPE","REQUEST_PLACEMENT_PRINT","0:M","","association"
"PAGE_POSITION_TYPE","WEB_PAGE_CREATIVE","0:M","","association"
"PAGE_POSITION_TYPE","WEB_PAGE_MM_OBJECT","0:M","","association"
"PAGE_POSITION_TYPE","WEB_PLATFORM","0:M","","association"
"PAGE_TYPE","AD_PLACEMENT_PRINT_PLATFORM","0:M","","association"
"PAGE_TYPE","DIGITAL_REQUEST_PLACEMENT","0:M","","association"
"PAGE_TYPE","REQUEST_PLACEMENT_PRINT","0:M","","association"
"PAGE_TYPE","WEB_PAGE","0:M","","association"
"PAID_SEARCH_PROMOTION_STATUS_TYPE","ONLINE_PROMOTION","0:M","","association"
"PARTY","ACCOUNTING_CURRENCY","0:M","","association"
"PARTY","ACCOUNT_is_responsible_for","0:M","","association"
"PARTY","ACCOUNT_issued","0:M","","association"
"PARTY","ACTUAL_IMPACT_AREA","0:M","","association"
"PARTY","AD","0:M","","association"
"PARTY","AD_IMPRESSION_SUMMARY","0:M","","association"
"PARTY","AD_NETWORK","0:M","","association"
"PARTY","AD_ORDER_COMMISSION","0:M","","association"
"PARTY","AD_ORDER_PARTY","0:M","","association"
"PARTY","AGREEMENT_GROUP_TEXT","0:M","","association"
"PARTY","AGREEMENT_PARTY_TEXT","0:M","","association"
"PARTY","AGREEMENT_PRIVACY_PREFERENCE","0:M","","association"
"PARTY","AGREEMENT_RISK_GRADE_RELATED","0:M","","association"
"PARTY","AGREEMENT_TEXT","0:M","","association"
"PARTY","ALERT_RESOLUTION_TEXT","0:M","","association"
"PARTY","ALERT_SETUP_NOTIFICATION_PARTY","0:M","","association"
"PARTY","ANALYTICAL_MODEL_PARTY","0:M","","association"
"PARTY","ANALYTICAL_MODEL_RUN_REVIEW","0:M","","association"
"PARTY","APPLICATION_PARTY_PRODUCT","0:M","","association"
"PARTY","APPLICATION_PERFORMANCE_RATING","0:M","","association"
"PARTY","APPLICATION_TEXT","0:M","","association"
"PARTY","APPLICATION_UNDERWRITE_REQUIREMENT","0:M","","association"
"PARTY","AP_INVOICE_LINE_STATUS","0:M","","association"
"PARTY","AR_COLLECTION_ACTIVITY","0:M","","association"
"PARTY","ASSET_INSPECTION_PARTY","0:M","","association"
"PARTY","ASSET_RISK_GRADE_RELATED","0:M","","association"
"PARTY","ASSET_VALUE","0:M","","association"
"PARTY","ASSOCIATE_BENEFICIARY","0:M","","association"
"PARTY","ASSOCIATE_CONTACT","0:M","","association"
"PARTY","ASSOCIATE_PERFORMANCE_EVALUATION","0:M","","association"
"PARTY","BANK_CAPITAL_SUMMARY","0:M","","association"
"PARTY","BUSINESS_INTEREST_SUMMARY","0:M","","association"
"PARTY","CAMPAIGN_CELL_MANAGEMENT","0:M","","association"
"PARTY","CAMPAIGN_CELL_PARTY","0:M","","association"
"PARTY","CAMPAIGN_PARTY","0:M","","association"
"PARTY","CAPITAL_REQUIREMENTS_SUMMARY","0:M","","association"
"PARTY","CARD_STATEMENT_LINE_ITEM","0:M","","association"
"PARTY","CASE_PARTY","0:M","","association"
"PARTY","CERTIFICATION_certified","0:M","","association"
"PARTY","CERTIFICATION_received","0:M","","association"
"PARTY","CHARGE_TYPE","0:M","","association"
"PARTY","CLAIM_AUTHORIZATION_IDENTIFIER","0:M","","association"
"PARTY","CLAIM_EXPOSURE","0:M","","association"
"PARTY","CLAIM_EXPOSURE_ACTIVITY_created","0:M","","association"
"PARTY","CLAIM_EXPOSURE_ACTIVITY_recovered","0:M","","association"
"PARTY","CLAIM_FOLLOW-UP","0:M","","association"
"PARTY","CLAIM_PROVIDER_SURVEY_RESPONSE","0:M","","association"
"PARTY","COLLATERAL_ITEM_VALUE","0:M","","association"
"PARTY","CONSOLIDATED_INVOICE","0:M","","association"
"PARTY","CONTACT_LIST_MANAGEMENT","0:M","","association"
"PARTY","CREDIT_MATURITY_SUMMARY","0:M","","association"
"PARTY","CREDIT_RISK_SUMMARY","0:M","","association"
"PARTY","CURRENCY_TRANSLATION_RATE","0:M","","association"
"PARTY","CUSTOM_CALENDAR_PARTY","0:M","","association"
"PARTY","DEBT_PRINCIPAL_REPAYMENT","0:M","","association"
"PARTY","DEFAULT_RECOVERY_METRIC","0:M","","association"
"PARTY","DEMO_PARTY","0:1","","association"
"PARTY","DERIVED_WEATHER","0:M","","association"
"PARTY","DIVIDEND_DECLARE_EVENT","0:M","","association"
"PARTY","EQUITY_HOLDING_SUMMARY","0:M","","association"
"PARTY","EVENT_PARTY","0:M","","association"
"PARTY","EVENT_TEXT","0:M","","association"
"PARTY","EXPOSURE_AGREEMENT_ASSET_VALUE","0:M","","association"
"PARTY","EXTERNALLY_REPORTED_CLAIM","0:M","","association"
"PARTY","EXTERNALLY_REPORTED_VEHICLE_CLAIM","0:M","","association"
"PARTY","FINANCIAL_RULE","0:M","","association"
"PARTY","FIXED_ASSET_STATUS","0:M","","association"
"PARTY","FIXED_ASSET_manages","0:M","","association"
"PARTY","FIXED_ASSET_manufactured","0:M","","association"
"PARTY","FIXED_INCOME_INTEREST_PAYMENT","0:M","","association"
"PARTY","FORECASTED_IMPACT_AREA","0:M","","association"
"PARTY","FOREIGN_EXCHANGE_METRIC","0:M","","association"
"PARTY","FORMULARY","0:M","","association"
"PARTY","FORWARD_CONTRACT_is_long_party_for","0:M","","association"
"PARTY","FORWARD_CONTRACT_is_short_party_for","0:M","","association"
"PARTY","GEOGRAPHIC_ECONOMIC_MEASURE","0:M","","association"
"PARTY","GRIEVANCE_PROCEDURE","0:M","","association"
"PARTY","INSURED_PROVIDER_SELECTION","0:M","","association"
"PARTY","INTEREST_RATE_BANKING_BOOK_SUMMARY","0:M","","association"
"PARTY","INTEREST_RATE_INDEX_PARTY","0:M","","association"
"PARTY","INTEREST_RATE_QUOTATION","0:M","","association"
"PARTY","INTERNAL_MODEL_APPROACH_SUMMARY","0:M","","association"
"PARTY","INTERNET_PROTOCOL_ADDRESS","0:M","","association"
"PARTY","INTERNET_PROTOCOL_ADDRESS_GEOGRAPHICAL_MAP","0:M","","association"
"PARTY","INVOICE_LINE_PARTY","0:M","","association"
"PARTY","INVOICE_PARTY","0:M","","association"
"PARTY","INVOICE_STATUS","0:M","","association"
"PARTY","JOURNAL_ENTRY_LINE_is_charged_to","0:M","","association"
"PARTY","JOURNAL_ENTRY_LINE_is_created_by","0:M","","association"
"PARTY","JURISDICTION","0:M","","association"
"PARTY","LABOR_GRIEVANCE_DOCUMENT","0:M","","association"
"PARTY","LEAD_PARTY_ROLE","0:M","","association"
"PARTY","LIABILITY_BALANCE","0:M","","association"
"PARTY","LINE_OF_BUSINESS_PARTY_METRIC","0:M","","association"
"PARTY","LOAN_PROVISION_BALANCE","0:M","","association"
"PARTY","LOAN_REVIEW","0:M","","association"
"PARTY","LOYALTY_PROGRAM_PARTY","0:M","","association"
"PARTY","MARKET_INDEX","0:M","","association"
"PARTY","MARKET_QUOTATION_lists_trades_at","0:M","","association"
"PARTY","MARKET_QUOTATION_reports_value","0:M","","association"
"PARTY","MARKET_SEGMENT","0:M","","association"
"PARTY","MAXIMUM_ALLOWABLE_COST","0:M","","association"
"PARTY","MERGER","0:M","","association"
"PARTY","MICROSITE_CONTENT_RATING_SYSTEM","0:M","","association"
"PARTY","MICROSITE_PARTY_XREF","0:M","","association"
"PARTY","MODEL_RELATIONSHIP","0:M","","association"
"PARTY","MODEL_RUN_PARTY","0:M","","association"
"PARTY","MULTIMEDIA_SOURCE","0:M","","association"
"PARTY","NAME_SALUTATION","0:M","","association"
"PARTY","NAME_VALEDICTION","0:M","","association"
"PARTY","NEXT_ACTIVITY","0:M","","association"
"PARTY","NON-IRB_EXPOSURE_SUMMARY","0:M","","association"
"PARTY","NONRETAIL_RISK_ASSESSMENT_SUMMARY","0:M","","association"
"PARTY","ONLINE_APPLICATION_DEVELOPER_XREF","0:M","","association"
"PARTY","ONLINE_APPLICATION_PROGRAM_GENRE","0:M","","association"
"PARTY","OPPORTUNITY_PARTY","0:M","","association"
"PARTY","OPPORTUNITY_TEXT","0:M","","association"
"PARTY","PARTY_ACCESS_DEVICE","0:M","","association"
"PARTY","PARTY_ACCOUNT","0:M","","association"
"PARTY","PARTY_ADDRESS","0:M","","association"
"PARTY","PARTY_AGREEMENT","0:M","","association"
"PARTY","PARTY_AGREEMENT_BALANCE_SUMMARY","0:M","","association"
"PARTY","PARTY_AGREEMENT_GROUP","0:M","","association"
"PARTY","PARTY_APPLICATION","0:M","","association"
"PARTY","PARTY_ASSET_CONDITION","0:M","","association"
"PARTY","PARTY_ASSET_PART_VALUATION","0:M","","association"
"PARTY","PARTY_ASSET_REGISTRATION","0:M","","association"
"PARTY","PARTY_AUTHORIZATION_RESPONSE","0:M","","association"
"PARTY","PARTY_BANKRUPTCY","0:M","","association"
"PARTY","PARTY_CHANNEL_INSTANCE","0:1","","association"
"PARTY","PARTY_CHANNEL_INSTANCE_PREFERENCE","0:M","","association"
"PARTY","PARTY_CHANNEL_INSTANCE_XREF","0:M","","association"
"PARTY","PARTY_CHANNEL_PREFERENCE_SCORE","0:M","","association"
"PARTY","PARTY_CHANNEL_TYPE","0:M","","association"
"PARTY","PARTY_CHANNEL_TYPE_ACTIVITY_QUOTA","0:M","","association"
"PARTY","PARTY_CLAIM","0:M","","association"
"PARTY","PARTY_CLAIM_AUTHORIZATION","0:M","","association"
"PARTY","PARTY_CLAIM_SERVICE","0:M","","association"
"PARTY","PARTY_COST","0:M","","association"
"PARTY","PARTY_CREDIT_INQUIRY_SUMMARY_is_reported_for","0:M","","association"
"PARTY","PARTY_CREDIT_INQUIRY_SUMMARY_is_reporting_party_for","0:M","","association"
"PARTY","PARTY_CREDIT_INQUIRY_has_credit_inquiry_from","0:M","","association"
"PARTY","PARTY_CREDIT_INQUIRY_inquired_about","0:M","","association"
"PARTY","PARTY_CREDIT_INQUIRY_is_potential_lender_for","0:M","","association"
"PARTY","PARTY_CREDIT_REPORT_is_corporate_owner","0:M","","association"
"PARTY","PARTY_CREDIT_REPORT_is_obligor_for","0:M","","association"
"PARTY","PARTY_CREDIT_REPORT_supplied_information_for","0:M","","association"
"PARTY","PARTY_CURRENCY","0:M","","association"
"PARTY","PARTY_DEMOGRAPHIC","0:M","","association"
"PARTY","PARTY_DOCUMENT","0:M","","association"
"PARTY","PARTY_DRIVING_HISTORY","0:M","","association"
"PARTY","PARTY_EXTERNAL_SCORE_has_score_of","0:M","","association"
"PARTY","PARTY_EXTERNAL_SCORE_provided","0:M","","association"
"PARTY","PARTY_FEATURE","0:M","","association"
"PARTY","PARTY_FINANCIAL_DOCUMENT_audited","0:M","","association"
"PARTY","PARTY_FINANCIAL_DOCUMENT_may_have","0:M","","association"
"PARTY","PARTY_GOAL","0:M","","association"
"PARTY","PARTY_GRIEVANCE","0:M","","association"
"PARTY","PARTY_HOLIDAY_CALENDAR","0:M","","association"
"PARTY","PARTY_IDENTIFICATION","0:M","","association"
"PARTY","PARTY_IDENTIFICATION_STATUS_issued","0:M","","association"
"PARTY","PARTY_IDENTIFICATION_STATUS_requested","0:M","","association"
"PARTY","PARTY_IDENTIFICATION_VALIDATION","0:M","","association"
"PARTY","PARTY_IDENTIFICATION_is_identified_by","0:M","","association"
"PARTY","PARTY_IDENTIFICATION_issued","0:M","","association"
"PARTY","PARTY_INFORMATION_VALIDATION_is_going_through","0:M","","association"
"PARTY","PARTY_INFORMATION_VALIDATION_validated","0:M","","association"
"PARTY","PARTY_INSURABLE_INTEREST","0:1","","association"
"PARTY","PARTY_INSURANCE_RISK_CATEGORY","0:M","","association"
"PARTY","PARTY_INSURANCE_RISK_FACTOR","0:M","","association"
"PARTY","PARTY_INVESTMENT_OBJECTIVE","0:M","","association"
"PARTY","PARTY_INVESTMENT_RISK_TOLERANCE","0:M","","association"
"PARTY","PARTY_LANGUAGE_PROFICIENCY","0:M","","association"
"PARTY","PARTY_LANGUAGE_USAGE","0:M","","association"
"PARTY","PARTY_LEGAL_ACTION","0:M","","association"
"PARTY","PARTY_LIABILITY","0:M","","association"
"PARTY","PARTY_LIFECYCLE","0:M","","association"
"PARTY","PARTY_LIMIT","0:M","","association"
"PARTY","PARTY_LOCATOR","0:M","","association"
"PARTY","PARTY_METRIC","0:M","","association"
"PARTY","PARTY_METRIC_PROJECTION","0:M","","association"
"PARTY","PARTY_OBJECTIVE","0:M","","association"
"PARTY","PARTY_PARTY_CLASS_XREF","0:M","","association"
"PARTY","PARTY_PORTFOLIO","0:M","","association"
"PARTY","PARTY_PRIVACY_PREFERENCE_may_be_a","0:M","","association"
"PARTY","PARTY_PRIVACY_PREFERENCE_may_have","0:M","","association"
"PARTY","PARTY_PRODUCT_GROUP_QUOTA","0:M","","association"
"PARTY","PARTY_PRODUCT_QUOTA","0:M","","association"
"PARTY","PARTY_PRODUCT_SCORE","0:M","","association"
"PARTY","PARTY_PROFIT","0:M","","association"
"PARTY","PARTY_QUOTA","0:M","","association"
"PARTY","PARTY_QUOTATION","0:M","","association"
"PARTY","PARTY_RELATED_is_related_to","0:M","","association"
"PARTY","PARTY_RELATED_is_related_with","0:M","","association"
"PARTY","PARTY_RELATED_related","0:M","","association"
"PARTY","PARTY_RELATED_relates","0:M","","association"
"PARTY","PARTY_REVENUE","0:M","","association"
"PARTY","PARTY_RISK_GRADE","0:M","","association"
"PARTY","PARTY_RISK_GRADE_RELATED","0:M","","association"
"PARTY","PARTY_SANCTION","0:M","","association"
"PARTY","PARTY_SCORE","0:M","","association"
"PARTY","PARTY_SCRIPT","0:M","","association"
"PARTY","PARTY_SEGMENT","0:M","","association"
"PARTY","PARTY_SOLICITATION_PREFERENCE","0:M","","association"
"PARTY","PARTY_SPECIALTY","0:M","","association"
"PARTY","PARTY_STATUS","0:M","","association"
"PARTY","PARTY_STRATEGY","0:M","","association"
"PARTY","PARTY_SUBJECT","0:1","","association"
"PARTY","PARTY_SURVEY_RESPONSE","0:M","","association"
"PARTY","PARTY_SYSTEM_ABUSE","0:M","","association"
"PARTY","PARTY_TACTIC","0:M","","association"
"PARTY","PARTY_TEXT_has_text_of","0:M","","association"
"PARTY","PARTY_TEXT_is_source_for","0:M","","association"
"PARTY","PARTY_TO_AGREEMENT_RISK_GRADE","0:M","","association"
"PARTY","PARTY_TO_EXTERNAL_LIST","0:M","","association"
"PARTY","PARTY_TO_PARTY_ASSET","0:M","","association"
"PARTY","PARTY_TO_PARTY_GROUP","0:M","","association"
"PARTY","PARTY_TO_PARTY_RISK_GRADE","0:M","","association"
"PARTY","PARTY_TRAIT_VALUE_XREF","0:M","","association"
"PARTY","PASSBOOK","0:M","","association"
"PARTY","PAYMENT_INSTRUCTION","0:M","","association"
"PARTY","POLICY_INSURABLE_COVERAGE_PARTY","0:M","","association"
"PARTY","POSITION_POSTING","0:M","","association"
"PARTY","POSITION_POSTING_APPLICANT","0:M","","association"
"PARTY","PO_DELIVERY_RELEASE_STATUS","0:M","","association"
"PARTY","PRIVACY_DATA_TRANSFER_applies_to","0:M","","association"
"PARTY","PRIVACY_DATA_TRANSFER_receives","0:M","","association"
"PARTY","PRIVACY_PRESET","0:M","","association"
"PARTY","PRODUCT_FEATURE_PARTY","0:M","","association"
"PARTY","PRODUCT_GROUP_PARTY","0:M","","association"
"PARTY","PRODUCT_PACKAGE_PARTY","0:M","","association"
"PARTY","PRODUCT_PARTY","0:M","","association"
"PARTY","PRODUCT_RISK_GRADE_RELATED","0:M","","association"
"PARTY","PROJECTED_CASH_FLOW_is_deliverer_of","0:M","","association"
"PARTY","PROJECTED_CASH_FLOW_is_recipient_of","0:M","","association"
"PARTY","PROJECT_PARTY","0:M","","association"
"PARTY","PROJECT_STATUS","0:M","","association"
"PARTY","PROJECT_TASK_RESOURCE_PARTY","0:M","","association"
"PARTY","PROJECT_TASK_STATUS","0:M","","association"
"PARTY","PROMOTION_CELL_PARTY","0:M","","association"
"PARTY","PROMOTION_PARTY","0:M","","association"
"PARTY","PROMOTION_RESPONSE_SCORE","0:M","","association"
"PARTY","PROPOSAL_PARTY","0:M","","association"
"PARTY","PURCHASE_REQUISITION_LINE_STATUS","0:M","","association"
"PARTY","PURCHASE_REQUISITION_LINE_is_buyer_for","0:M","","association"
"PARTY","PURCHASE_REQUISITION_LINE_is_vendor_for","0:M","","association"
"PARTY","PURCHASE_REQUISITION_STATUS","0:M","","association"
"PARTY","PURCHASE_REQUISITION_created","0:M","","association"
"PARTY","PURCHASE_REQUISITION_requesting","0:M","","association"
"PARTY","QUESTIONNAIRE","0:M","","association"
"PARTY","RECEIPT","0:M","","association"
"PARTY","RECEIPT_LINE","0:M","","association"
"PARTY","RECEIPT_LINE_DOCUMENT","0:M","","association"
"PARTY","RECEIPT_LINE_INSPECTION","0:M","","association"
"PARTY","RECEIPT_LINE_STATUS","0:M","","association"
"PARTY","RECEIPT_STATUS","0:M","","association"
"PARTY","RETAIL_RISK_ASSESSMENT_SUMMARY","0:M","","association"
"PARTY","RETURN_DETAIL","0:M","","association"
"PARTY","RETURN_LINE","0:M","","association"
"PARTY","RETURN_LINE_STATUS","0:M","","association"
"PARTY","RISK_MITIGATION_SUMMARY","0:M","","association"
"PARTY","RISK_RATING_METHOD","0:M","","association"
"PARTY","SALES_MARKETING_ACTIVITY_PARTY","0:M","","association"
"PARTY","SCRIPTED_MESSAGE","0:M","","association"
"PARTY","SECURITIZATION_EXPOSURE","0:M","","association"
